Tipo,Label,Nombre
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable -Aseo Urbano",GP1_952
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable -PROACTIVA",GP1_953
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable-Aguas K-PITAL",GP1_954
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable-Corponor",GP1_955
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable-Biblioteca pública",GP1_956
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable -Departamento Administrativo de Bienestar Social",GP1_957
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Departamento Administrativo de Planeación",GP1_958
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Cultura y Turismo",GP1_959
N,"Ahora voy a mencionarle el nombre de algunas entidades de BOGOTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable. Red de bibliotecas públicas/ BIBLORED",GP1_96
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Desarrollo Social",GP1_960
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Educación",GP1_961
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Equidad de Género",GP1_962
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Gobierno",GP1_963
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Hacienda",GP1_964
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Infraestructura",GP1_965
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Salud",GP1_966
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Seguridad Ciudadana",GP1_967
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Secretaría de Tránsito y Transporte",GP1_968
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable -Instituto Municipal Para La Recreación Y El Deporte I.M.R.D",GP1_969
N,"Ahora voy a mencionarle el nombre de algunas entidades de BOGOTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable. Secretaría de Educación del Distrito",GP1_97
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Centro Tecnológico De Cúcuta CTC",GP1_970
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Instituto Municipal De Salud IMSALUD",GP1_971
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - La Central De Transportes",GP1_972
N,"Ahora voy a mencionarle el nombre de algunas entidades de CUCUTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable - Metrovivienda",GP1_973
N,"Ahora voy a mencionarle el nombre de algunas entidades de BOGOTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable. Secretaría de Movilidad",GP1_98
N,"Ahora voy a mencionarle el nombre de algunas entidades de BOGOTA para que por favor me diga si Usted tiene, de cada una de ellas, una imagen favorable o desfavorable. Secretaría Distrital de Ambiente",GP1_99
N,¿Qué tan satisfecho se encuentra con el espacio que el Zoológico de Barranquilla ofrece a sus visitantes y a la exhibición de animales?,GP10
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-Departamento Administrativo de Planeación",GP1A_1
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-Secretaría de Salud",GP1A_10
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - Secretaría de Gobierno",GP1A_102
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - Secretaría de Hacienda",GP1A_103
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - 	Secretaría Distrital de Planeación",GP1A_105
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - Secretaría de Salud",GP1A_106
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - Terminal de transporte",GP1A_109
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-Secretaría del Medio Ambiente",GP1A_11
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - TransMilenio",GP1A_111
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-Secretaría de Transporte y Tránsito",GP1A_12
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-Secretaría de Servicios Administrativos",GP1A_13
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-Despacho de la Primera Dama",GP1A_14
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - Casas de la Justicia",GP1A_146
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? CALIS",GP1A_147
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? Concejo de Cali",GP1A_149
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-EDU – Empresa de Desarrollo Urbano ",GP1A_15
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5- Consejería Municipal para el Desarrollo, la Seguridad y la Paz - Desepaz",GP1A_150
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? Contraloría Municipal",GP1A_151
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? Corfecali",GP1A_152
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5?- Departamento Administrativo de Gestión del Medio Ambiente - DAGMA",GP1A_154
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? Departamento Administrativo de Hacienda Municipal",GP1A_155
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Departamento Administrativo de Planeación Municipal",GP1A_156
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -EMCALI",GP1A_157
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Empresa Municipal de Renovación Urbana",GP1A_158
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Empresa de Servicios Públicos de Aseo de Cali – EMSIRVA",GP1A_159
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho?-EPM – Empresas Públicas de Medellín ",GP1A_16
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Juntas Administradoras Locales - JAL",GP1A_161
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? - Metrocali - MIO",GP1A_163
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Personería Municipal",GP1A_164
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Policía Metropolitana de Cali",GP1A_165
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Secretaría de Cultura y Turismo",GP1A_166
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Secretaría de Deporte y Recreación",GP1A_167
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Secretaría de Desarrollo Territorial y Bienestar Social",GP1A_168
E,"Para cada una de las entidades e instituciones que me mencionó, dígame por favor ¿qué tanto confía en ellas, en una escala de 1 a 5, donde 1 es que no confía nada y 5 es que confía mucho? -Secretaría de Educación",GP1A_169
