Variables,id_label,label
GG8,89,Otra. ¿Cuál? 
GG8,90,Nadie/ Ninguna
GG8,92,No Sabe / No Responde
GG8,93,No responde
GG9,1,Muy malas
GG9,2,2
GG9,3,3
GG9,4,4
GG9,5,Muy buenas
GG9,92,No Sabe / No Responde
GP0_*,1,Generación de empleo
GP0_*,2,Fortalecimiento de la seguridad
GP0_*,3,Calidad y cobertura de la educación
GP0_*,4,Calidad y cobertura de la salud
GP0_*,5,"Mejoramiento de la movilidad vial (vías, tránsito, semaforización y transporte)"
GP0_*,6,"Protección y mantenimiento del espacio público (parques, separadores y andenes, sitios históricos y monumentos)"
GP0_*,7,Más atención a poblaciones pobres y vulnerables
GP0_*,8,Desconectados
GP0_*,9,Más oferta de vivienda
GP0_*,10,Fortalecimiento de la cultura ciudadana
GP0_*,11,Calidad del medio ambiente
GP0_*,12,Mejor gestión gubernamental
GP0_*,13,Fortalecimiento de las Finanzas del Municipio
GP0_*,14,Alimentación/ Nutrición
GP0_*,15,Más atención a poblaciones en situación de desplazamiento
GP0_*,16,Más y mejores servicios públicos
GP0_*,17,Garantizar transparencia en el manejo de los recursos públicos
GP0_*,90,Ninguno
GP0_*,92,No Sabe / No Responde
GP0_*,93,No Responde
GP0_1,1,Generación de empleo
GP0_1,2,Fortalecimiento de la seguridad
GP0_1,3,Calidad y cobertura de la educación
GP0_1,4,Calidad y cobertura de la salud
GP0_1,5,Mejoramiento de la movilidad vial
GP0_1,6,Incremento y calidad del espacio público
GP0_1,7,Atención a poblaciones vulnerables y pobres
GP0_1,8,Mejoramiento de los servicios públicos
GP0_1,9,Mejoramiento de la oferta de vivienda
GP0_1,10,Fortalecimiento de la cultura y la responsabilidad ciudadana
GP0_1,11,Cuidado del ambiente y mitigación del impacto del cambio climático
GP0_1,12,Mejorar la gestión y el manejo de las finanzas públicas
GP0_1,13,Fortalecimiento de la participación ciudadana
GP0_1,14,"Mejorar la oferta cultural, deportiva y recreativa"
GP0_1,15,Los programas de alimentación y nutrición
GP0_1,16,Desarrollo regional ciudad-región
GP0_1,17,"Seguridad, orden público y control de delincuencia"
GP0_1,18,Arreglo de vías y obras públicas
GP0_1,19,Justicia más fuerte contra los criminales
GP0_1,20,Drogadicción y venta de drogas
GP0_1,21,Aseo de la ciudad y manejo de basuras
GP0_1,22,Protección a la niñez y la familia
GP0_1,23,Transparencia y lucha contra la corrupción
GP0_1,24,Control de proyectos y obras públicas
GP0_1,25,Situación general de la economía de la ciudad
GP0_1,26,"Parques, zonas verdes y otros espacios públicos"
GP0_1,27,Prevención de desastres naturales
GP0_1,28,Mejoramiento de la gestión de las entidades
GP0_1,29,Gestión gubernamental
GP0_1,30,Financiamiento municipal
GP0_1,31,Desarrollo regional - área metropolitana
GP0_1,32,Protección y mantenimiento del espacio público
GP0_1,33,Calidad del medio ambiente
GP0_1,34,Fortalecimiento de las Finanzas del Distrito
GP0_1,35,Más atención a poblaciones desplazadas
GP0_1,36,Garantizar transparencia en el manejo de los recursos públicos
GP0_1,37,Fortalecimiento de las finanzas del municipio
GP0_1,38,Alimentacion y nutricion
GP0_1,90,Ninguno
GP0_1,92,No Sabe / No Responde
GP0_1,93,No responde
GP0_2,1,Generación de empleo
GP0_2,2,Fortalecimiento de la seguridad
GP0_2,3,Calidad y cobertura de la educación
GP0_2,4,Calidad y cobertura de la salud
GP0_2,5,Mejoramiento de la movilidad vial
GP0_2,6,Incremento y calidad del espacio público
GP0_2,7,Atención a poblaciones vulnerables y pobres
GP0_2,8,Mejoramiento de los servicios públicos
GP0_2,9,Mejoramiento de la oferta de vivienda
GP0_2,10,Fortalecimiento de la cultura y la responsabilidad ciudadana
GP0_2,11,Cuidado del ambiente y mitigación del impacto del cambio climático
GP0_2,12,Mejorar la gestión y el manejo de las finanzas públicas
GP0_2,13,Fortalecimiento de la participación ciudadana
GP0_2,14,"Mejorar la oferta cultural, deportiva y recreativa"
GP0_2,15,Los programas de alimentación y nutrición
GP0_2,16,Desarrollo regional ciudad-región
GP0_2,17,"Seguridad, orden público y control de delincuencia"
GP0_2,18,Arreglo de vías y obras públicas
GP0_2,19,Justicia más fuerte contra los criminales
GP0_2,20,Drogadicción y venta de drogas
GP0_2,21,Aseo de la ciudad y manejo de basuras
GP0_2,22,Protección a la niñez y la familia
GP0_2,23,Transparencia y lucha contra la corrupción
GP0_2,24,Control de proyectos y obras públicas
GP0_2,25,Situación general de la economía de la ciudad
GP0_2,26,"Parques, zonas verdes y otros espacios públicos"
GP0_2,27,Prevención de desastres naturales
GP0_2,28,Mejoramiento de la gestión de las entidades
GP0_2,29,Gestión gubernamental
GP0_2,30,Financiamiento municipal
GP0_2,31,Desarrollo regional - área metropolitana
GP0_2,32,Protección y mantenimiento del espacio público
GP0_2,33,Calidad del medio ambiente
GP0_2,34,Fortalecimiento de las Finanzas del Distrito
GP0_2,35,Más atención a poblaciones desplazadas
GP0_2,36,Garantizar transparencia en el manejo de los recursos públicos
GP0_2,37,Fortalecimiento de las finanzas del municipio
GP0_2,38,Alimentacion y nutricion
GP0_2,90,Ninguno
GP0_2,92,No Sabe / No Responde
GP0_2,93,No responde
GP0_3,1,Generación de empleo
GP0_3,2,Fortalecimiento de la seguridad
GP0_3,3,Calidad y cobertura de la educación
GP0_3,4,Calidad y cobertura de la salud
GP0_3,5,Mejoramiento de la movilidad vial
GP0_3,6,Incremento y calidad del espacio público
GP0_3,7,Atención a poblaciones vulnerables y pobres
GP0_3,8,Mejoramiento de los servicios públicos
GP0_3,9,Mejoramiento de la oferta de vivienda
GP0_3,10,Fortalecimiento de la cultura y la responsabilidad ciudadana
GP0_3,11,Cuidado del ambiente y mitigación del impacto del cambio climático
GP0_3,12,Mejorar la gestión y el manejo de las finanzas públicas
GP0_3,13,Fortalecimiento de la participación ciudadana
GP0_3,14,"Mejorar la oferta cultural, deportiva y recreativa"
GP0_3,15,Los programas de alimentación y nutrición
GP0_3,16,Desarrollo regional ciudad-región
GP0_3,17,"Seguridad, orden público y control de delincuencia"
GP0_3,18,Arreglo de vías y obras públicas
GP0_3,19,Justicia más fuerte contra los criminales
GP0_3,20,Drogadicción y venta de drogas
GP0_3,21,Aseo de la ciudad y manejo de basuras
GP0_3,22,Protección a la niñez y la familia
GP0_3,23, Transparencia y lucha contra la corrupción
GP0_3,24, Control de proyectos y obras públicas
GP0_3,25,Situación general de la economía de la ciudad
GP0_3,26,"Parques, zonas verdes y otros espacios públicos"
GP0_3,27,Prevención de desastres naturales
GP0_3,28,Mejoramiento de la gestión de las entidades
GP0_3,29,Gestión gubernamental
GP0_3,30,Financiamiento municipal
GP0_3,31,Desarrollo regional - área metropolitana
GP0_3,32,Protección y mantenimiento del espacio público
GP0_3,33,Calidad del medio ambiente
GP0_3,34,Fortalecimiento de las Finanzas del Distrito
GP0_3,35,Más atención a poblaciones desplazadas
GP0_3,36,Garantizar la transparencia en el manejo de los recursos públicos
GP0_3,37,Fortalecimiento de las finanzas del municipio
GP0_3,38,Alimentacion y nutricion
GP0_3,90,Ninguno
GP0_3,92,No Sabe / No Responde
GP0_3,93,No responde
GP0A,1,Totalmente en desacuerdo
GP0A,2,2
GP0A,3,3
GP0A,4,4
GP0A,5,Totalmente de acuerdo
GP0A,92,No Sabe / No Responde
GP0B_*,1,Generación de empleo
GP0B_*,2,Fortalecimiento de la seguridad
GP0B_*,3,Calidad y cobertura de la educación
GP0B_*,4,Calidad y cobertura de la salud
GP0B_*,5,Mejoramiento de la movilidad vial
GP0B_*,6,Incremento y calidad del espacio público
GP0B_*,7,Atención a poblaciones vulnerables y pobres
GP0B_*,8,Mejoramiento de los servicios públicos
GP0B_*,9,Mejoramiento de la oferta de vivienda
GP0B_*,10,Fortalecimiento de la cultura y la responsabilidad ciudadana
GP0B_*,11,Cuidado del ambiente y mitigación del impacto del cambio climático
GP0B_*,12,Mejorar la gestión y el manejo de las finanzas públicas
GP0B_*,13,Fortalecimiento de la participación ciudadana
GP0B_*,14,Alimentacion/Nutricion
GP0B_*,15,Mas atencion a poblaciones en situacion de desplazamiento
GP0B_*,92,No sabe/No responde
GP1_1,1,Favorable
GP1_1,2,Desfavorable
GP1_1,3,No conoce
GP1_1,93,No responde
GP1_10,1,Favorable
GP1_10,2,Desfavorable
GP1_10,3,No conoce
GP1_10,93,No responde
GP1_100,1,Favorable
GP1_100,2,Desfavorable
GP1_100,3,No conoce
GP1_101,1,Favorable
GP1_101,2,Desfavorable
GP1_101,3,No conoce
GP1_102,1,Favorable
GP1_102,2,Desfavorable
GP1_102,3,No conoce
GP1_102,92,No Sabe / No Responde
GP1_103,1,Favorable
GP1_103,2,Desfavorable
GP1_103,3,No conoce
GP1_103,92,No Sabe / No Responde
GP1_104,1,Favorable
GP1_104,2,Desfavorable
GP1_104,3,No conoce
GP1_105,1,Favorable
GP1_105,2,Desfavorable
GP1_105,3,No conoce
GP1_106,1,Favorable
GP1_106,2,Desfavorable
GP1_106,3,No conoce
GP1_106,92,No Sabe / No Responde
GP1_107,1,Favorable
GP1_107,2,Desfavorable
GP1_107,3,No conoce
GP1_108,1,Favorable
GP1_108,2,Desfavorable
GP1_108,3,No conoce
GP1_109,1,Favorable
GP1_109,2,Desfavorable
GP1_109,3,No conoce
GP1_109,92,No Sabe / No Responde
GP1_11,1,Favorable
GP1_11,2,Desfavorable
GP1_11,3,No conoce
GP1_11,93,No responde
GP1_110,1,Favorable
GP1_110,2,Desfavorable
GP1_110,3,No conoce
GP1_111,1,Favorable
GP1_111,2,Desfavorable
GP1_111,3,No conoce
GP1_111,92,No Sabe / No Responde
GP1_112,1,Favorable
GP1_112,2,Desfavorable
GP1_112,3,No conoce
GP1_113,1,Favorable
GP1_113,2,Desfavorable
GP1_113,3,No conoce
GP1_114,1,Favorable
GP1_114,2,Desfavorable
GP1_114,3,No conoce
GP1_115,1,Favorable
GP1_115,2,Desfavorable
GP1_115,3,No conoce
GP1_116,1,Favorable
GP1_116,2,Desfavorable
GP1_116,3,No conoce
GP1_117,1,Favorable
GP1_117,2,Desfavorable
GP1_117,3,No conoce
GP1_118,1,Favorable
GP1_118,2,Desfavorable
GP1_118,3,No conoce
GP1_119,1,Favorable
GP1_119,2,Desfavorable
GP1_119,3,No conoce
GP1_12,1,Favorable
GP1_12,2,Desfavorable
GP1_12,3,No conoce
GP1_12,93,No responde
GP1_120,1,Favorable
GP1_120,2,Desfavorable
GP1_120,3,No conoce
GP1_121,1,Favorable
GP1_121,2,Desfavorable
GP1_121,3,No conoce
GP1_122,1,Favorable
GP1_122,2,Desfavorable
GP1_122,3,No conoce
GP1_123,1,Favorable
GP1_123,2,Desfavorable
GP1_123,3,No conoce
GP1_124,1,Favorable
GP1_124,2,Desfavorable
GP1_124,3,No conoce
GP1_125,1,Favorable
GP1_125,2,Desfavorable
GP1_125,3,No conoce
GP1_126,1,Favorable
GP1_126,2,Desfavorable
GP1_126,3,No conoce
GP1_127,1,Favorable
GP1_127,2,Desfavorable
GP1_127,3,No conoce
GP1_128,1,Favorable
GP1_128,2,Desfavorable
GP1_128,3,No conoce
GP1_129,1,Favorable
GP1_129,2,Desfavorable
GP1_129,3,No conoce
GP1_13,1,Favorable
GP1_13,2,Desfavorable
GP1_13,3,No conoce
GP1_13,93,No responde
GP1_130,1,Favorable
GP1_130,2,Desfavorable
GP1_130,3,No conoce
GP1_131,1,Favorable
GP1_131,2,Desfavorable
GP1_131,3,No conoce
GP1_132,1,Favorable
GP1_132,2,Desfavorable
GP1_132,3,No conoce
GP1_133,1,Favorable
GP1_133,2,Desfavorable
GP1_133,3,No conoce
GP1_134,1,Favorable
GP1_134,2,Desfavorable
GP1_134,3,No conoce
GP1_135,1,Favorable
GP1_135,2,Desfavorable
GP1_135,3,No conoce
GP1_136,1,Favorable
GP1_136,2,Desfavorable
GP1_136,3,No conoce
GP1_137,1,Favorable
GP1_137,2,Desfavorable
GP1_137,3,No conoce
GP1_138,1,Favorable
GP1_138,2,Desfavorable
GP1_138,3,No conoce
GP1_139,1,Favorable
GP1_139,2,Desfavorable
GP1_139,3,No conoce
GP1_14,1,Favorable
GP1_14,2,Desfavorable
GP1_14,3,No conoce
GP1_14,93,No responde
GP1_140,1,Favorable
GP1_140,2,Desfavorable
GP1_140,3,No conoce
GP1_141,1,Favorable
GP1_141,2,Desfavorable
GP1_141,3,No conoce
GP1_142,1,Favorable
GP1_142,2,Desfavorable
GP1_142,3,No conoce
GP1_143,1,Favorable
GP1_143,2,Desfavorable
GP1_143,3,No conoce
GP1_144,1,Favorable
GP1_144,2,Desfavorable
GP1_144,3,No conoce
GP1_145,1,Favorable
GP1_145,2,Desfavorable
GP1_145,3,No conoce
GP1_146,1,Favorable
GP1_146,2,Desfavorable
GP1_146,3,No conoce
GP1_146,92,No Sabe / No Responde
GP1_147,1,Favorable
GP1_147,2,Desfavorable
GP1_147,3,No conoce
GP1_147,92,No Sabe / No Responde
GP1_148,1,Favorable
GP1_148,2,Desfavorable
GP1_148,3,No conoce
GP1_149,1,Favorable
GP1_149,2,Desfavorable
GP1_149,3,No conoce
GP1_149,92,No Sabe / No Responde
GP1_15,1,Favorable
GP1_15,2,Desfavorable
GP1_15,3,No conoce
GP1_15,93,No responde
GP1_150,1,Favorable
GP1_150,2,Desfavorable
GP1_150,3,No conoce
GP1_150,92,No Sabe / No Responde
GP1_151,1,Favorable
GP1_151,2,Desfavorable
GP1_151,3,No conoce
GP1_151,92,No Sabe / No Responde
GP1_152,1,Favorable
GP1_152,2,Desfavorable
GP1_152,3,No conoce
GP1_152,92,No Sabe / No Responde
GP1_153,1,Favorable
GP1_153,2,Desfavorable
GP1_153,3,No conoce
GP1_153,92,No Sabe / No Responde
GP1_154,1,Favorable
GP1_154,2,Desfavorable
GP1_154,3,No conoce
GP1_154,92,No Sabe / No Responde
GP1_155,1,Favorable
GP1_155,2,Desfavorable
GP1_155,3,No conoce
GP1_155,92,No Sabe / No Responde
GP1_156,1,Favorable
GP1_156,2,Desfavorable
GP1_156,3,No conoce
GP1_156,92,No Sabe / No Responde
GP1_157,1,Favorable
GP1_157,2,Desfavorable
GP1_157,3,No conoce
GP1_157,92,No Sabe / No Responde
GP1_158,1,Favorable
GP1_158,2,Desfavorable
GP1_158,3,No conoce
GP1_158,92,No Sabe / No Responde
GP1_159,1,Favorable
GP1_159,2,Desfavorable
GP1_159,3,No conoce
GP1_159,92,No Sabe / No Responde
GP1_16,1,Favorable
GP1_16,2,Desfavorable
GP1_16,3,No conoce
GP1_16,93,No responde
GP1_160,1,Favorable
GP1_160,2,Desfavorable
GP1_160,3,No conoce
GP1_160,92,No Sabe / No Responde
GP1_161,1,Favorable
GP1_161,2,Desfavorable
GP1_161,3,No conoce
GP1_161,92,No Sabe / No Responde
GP1_162,1,Favorable
GP1_162,2,Desfavorable
GP1_162,3,No conoce
GP1_162,92,No Sabe / No Responde
GP1_163,1,Favorable
GP1_163,2,Desfavorable
GP1_163,3,No conoce
GP1_163,92,No Sabe / No Responde
GP1_164,1,Favorable
GP1_164,2,Desfavorable
GP1_164,3,No conoce
GP1_164,92,No Sabe / No Responde
GP1_165,1,Favorable
GP1_165,2,Desfavorable
GP1_165,3,No conoce
GP1_165,92,No Sabe / No Responde
GP1_166,1,Favorable
GP1_166,2,Desfavorable
GP1_166,3,No conoce
GP1_166,92,No Sabe / No Responde
GP1_167,1,Favorable
GP1_167,2,Desfavorable
GP1_167,3,No conoce
GP1_167,92,No Sabe / No Responde
GP1_168,1,Favorable
GP1_168,2,Desfavorable
GP1_168,3,No conoce
GP1_168,92,No Sabe / No Responde
GP1_169,1,Favorable
GP1_169,2,Desfavorable
GP1_169,3,No conoce
GP1_169,92,No Sabe / No Responde
GP1_17,1,Favorable
GP1_17,2,Desfavorable
GP1_17,3,No conoce
GP1_17,93,No responde
GP1_170,1,Favorable
GP1_170,2,Desfavorable
GP1_170,3,No conoce
GP1_170,92,No Sabe / No Responde
GP1_171,1,Favorable
GP1_171,2,Desfavorable
GP1_171,3,No conoce
GP1_171,92,No Sabe / No Responde
GP1_172,1,Favorable
GP1_172,2,Desfavorable
GP1_172,3,No conoce
GP1_172,92,No Sabe / No Responde
GP1_173,1,Favorable
GP1_173,2,Desfavorable
GP1_173,3,No conoce
GP1_173,92,No Sabe / No Responde
GP1_174,1,Favorable
GP1_174,2,Desfavorable
GP1_174,3,No conoce
GP1_174,92,No Sabe / No Responde
GP1_175,1,Favorable
GP1_175,2,Desfavorable
GP1_175,3,No conoce
GP1_175,92,No Sabe / No Responde
GP1_176,1,Favorable
GP1_176,2,Desfavorable
GP1_176,3,No conoce
GP1_177,1,Favorable
GP1_177,2,Desfavorable
GP1_177,3,No conoce
GP1_178,1,Favorable
GP1_178,2,Desfavorable
GP1_178,3,No conoce
GP1_179,1,Favorable
GP1_179,2,Desfavorable
GP1_179,3,No conoce
GP1_18,1,Favorable
GP1_18,2,Desfavorable
GP1_18,3,No conoce
GP1_18,93,No responde
GP1_180,1,Favorable
GP1_180,2,Desfavorable
GP1_180,3,No conoce
GP1_181,1,Favorable
GP1_181,2,Desfavorable
GP1_181,3,No conoce
GP1_182,1,Favorable
GP1_182,2,Desfavorable
GP1_182,3,No conoce
GP1_183,1,Favorable
GP1_183,2,Desfavorable
GP1_183,3,No conoce
GP1_184,1,Favorable
GP1_184,2,Desfavorable
GP1_184,3,No conoce
GP1_185,1,Favorable
GP1_185,2,Desfavorable
GP1_185,3,No conoce
GP1_186,1,Favorable
GP1_186,2,Desfavorable
GP1_186,3,No conoce
GP1_187,1,Favorable
GP1_187,2,Desfavorable
GP1_187,3,No conoce
GP1_188,1,Favorable
GP1_188,2,Desfavorable
GP1_188,3,No conoce
GP1_189,1,Favorable
GP1_189,2,Desfavorable
GP1_189,3,No conoce
GP1_19,1,Favorable
GP1_19,2,Desfavorable
GP1_19,3,No conoce
GP1_19,93,No responde
GP1_190,1,Favorable
GP1_190,2,Desfavorable
GP1_190,3,No conoce
GP1_191,1,Favorable
GP1_191,2,Desfavorable
GP1_191,3,No conoce
GP1_192,1,Favorable
GP1_192,2,Desfavorable
GP1_192,3,No conoce
GP1_193,1,Favorable
GP1_193,2,Desfavorable
GP1_193,3,No conoce
GP1_194,1,Favorable
GP1_194,2,Desfavorable
GP1_194,3,No conoce
GP1_195,1,Favorable
GP1_195,2,Desfavorable
GP1_195,3,No conoce
GP1_196,1,Favorable
GP1_196,2,Desfavorable
GP1_196,3,No conoce
GP1_197,1,Favorable
GP1_197,2,Desfavorable
GP1_197,3,No conoce
GP1_198,1,Favorable
GP1_198,2,Desfavorable
GP1_198,3,No conoce
GP1_199,1,Favorable
GP1_199,2,Desfavorable
GP1_199,3,No conoce
GP1_2,1,Favorable
GP1_2,2,Desfavorable
GP1_2,3,No conoce
GP1_2,93,No responde
GP1_20,1,Favorable
GP1_20,2,Desfavorable
GP1_20,3,No conoce
GP1_20,93,No responde
GP1_200,1,Favorable
GP1_200,2,Desfavorable
GP1_200,3,No conoce
GP1_201,1,Favorable
GP1_201,2,Desfavorable
GP1_201,3,No conoce
GP1_202,1,Favorable
GP1_202,2,Desfavorable
GP1_202,3,No conoce
GP1_203,1,Favorable
GP1_203,2,Desfavorable
GP1_203,3,No conoce
GP1_204,1,Favorable
GP1_204,2,Desfavorable
GP1_204,3,No conoce
GP1_205,1,Favorable
GP1_205,2,Desfavorable
GP1_205,3,No conoce
GP1_206,1,Favorable
GP1_206,2,Desfavorable
GP1_206,3,No conoce
GP1_207,1,Favorable
GP1_207,2,Desfavorable
GP1_207,3,No conoce
GP1_208,1,Favorable
GP1_208,2,Desfavorable
